player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Christantus Uche,DT,getafe,celta,1,90,1,1,1.0,0.3,2,1,1,20,70.0,1,0,0.0,0.0,0.0,16,1,0,0,0,1,0,1,0,9,3,5,20,103.0,50.0,2,3,1,75.0
Adrián Liso,DT,getafe,celta,1,77,1,0,0.2,0.0,1,0,1,14,78.6,0,0,0.0,0.0,0.0,13,3,4,0,1,3,1,2,0,0,0,0,10,46.0,13.0,0,0,2,0.0
Alex Sola,DT,getafe,celta,0,13,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,4,0,2,4,11.0,7.0,0,0,1,0.0
Mauro Arambarri,MC,getafe,celta,1,90,0,0,0.1,0.1,2,1,1,15,73.3,0,0,0.0,0.0,0.0,9,1,0,0,0,1,0,1,3,3,2,1,11,52.0,10.0,0,1,1,50.0
Luis Milla,MC,getafe,celta,1,90,0,0,0.0,0.0,0,0,0,26,88.5,0,0,0.0,0.0,0.0,7,0,0,0,0,2,1,1,2,0,0,0,8,46.0,5.0,0,0,1,0.0
Mario Martín,MC,getafe,celta,1,90,0,0,0.1,0.0,3,3,0,32,81.3,0,0,0.0,0.0,0.0,7,2,0,0,0,4,1,3,1,4,3,0,20,156.0,55.0,3,1,0,100.0
Davinchi,DF,getafe,celta,1,90,0,0,0.0,0.0,1,1,0,36,66.7,0,0,0.0,0.0,0.0,5,3,1,0,0,0,0,0,4,3,1,2,17,62.0,18.0,0,1,2,33.3
Diego Rico,DF,getafe,celta,1,90,0,0,0.0,0.0,1,1,0,28,82.1,0,0,0.0,0.0,0.0,8,0,0,0,0,1,0,1,3,0,0,0,8,52.0,22.0,0,0,0,0.0
Djené,DF,getafe,celta,1,90,0,0,0.0,0.0,0,0,0,23,91.3,0,0,0.0,0.0,0.0,8,2,2,0,0,2,1,1,5,0,0,0,9,40.0,5.0,0,1,0,100.0
Iglesias,DF,getafe,celta,1,90,0,0,0.0,0.0,0,0,0,39,66.7,0,0,0.0,0.0,0.0,8,5,2,0,0,1,1,0,4,2,1,1,21,93.0,31.0,0,0,1,0.0
Ismael Bekhoucha,DF,getafe,celta,1,90,0,1,0.0,1.0,0,0,0,18,55.6,0,0,0.0,0.0,0.0,11,4,6,0,3,1,0,1,2,3,1,1,9,52.0,20.0,1,0,0,0.0
David Soria,PT,getafe,celta,1,90,0,0,0.0,0.0,0,0,0,29,41.4,1,0,0.0,100.0,0.4,10,0,0,0,0,0,0,0,2,0,0,0,9,64.0,56.0,0,0,0,0.0
